1.2128369808197021,12:33:02.463
1.2119899988174438,12:33:02.594
1.2109349966049194,12:33:02.694
1.2100939750671387,12:33:02.795
1.209252953529358,12:33:02.895
1.2082020044326782,12:33:02.995
1.2077829837799072,12:33:03.094
1.2071549892425537,12:33:03.194
1.2056889533996582,12:33:03.328
1.2044390439987183,12:33:03.428
1.2031869888305664,12:33:03.528
1.2031869888305664,12:33:03.627
1.2021479606628418,12:33:03.728
1.2029800415039062,12:33:03.828
1.19924795627594,12:33:04.062
1.1990410089492798,12:33:04.162
1.1947170495986938,12:33:04.262
