85.0,13:09:48.441
103.0,13:09:48.774
100.0,13:09:49.478
99.0,13:09:50.108
90.0,13:09:51.075
88.0,13:09:51.908
87.0,13:09:52.541
85.0,13:09:53.340
79.0,13:09:54.274
78.0,13:09:55.107
81.0,13:09:55.840
76.0,13:09:56.908
75.0,13:09:57.641
79.0,13:09:59.023
83.0,13:09:59.674
79.0,13:10:00.674
79.0,13:10:01.441
82.0,13:10:02.140
77.0,13:10:03.074
76.0,13:10:03.910
78.0,13:10:04.740
81.0,13:10:05.374
78.0,13:10:06.208
78.0,13:10:07.040
83.0,13:10:07.540
80.0,13:10:08.373
80.0,13:10:09.974
80.0,13:10:10.674
75.0,13:10:11.740
73.0,13:10:12.674
75.0,13:10:13.408
71.0,13:10:14.441
71.0,13:10:15.274
73.0,13:10:16.111
79.0,13:10:16.559
75.0,13:10:17.611
77.0,13:10:18.413
79.0,13:10:18.930
84.0,13:10:19.561
79.0,13:10:20.613
77.0,13:10:21.444
78.0,13:10:22.177
74.0,13:10:23.213
73.0,13:10:24.047
75.0,13:10:24.778
74.0,13:10:27.312
73.0,13:10:29.310
73.0,13:10:29.895
72.0,13:10:30.743
72.0,13:10:31.576
72.0,13:10:32.428
72.0,13:10:33.243
77.0,13:10:33.878
73.0,13:10:34.812
76.0,13:10:35.547
74.0,13:10:36.512
74.0,13:10:37.212
72.0,13:10:38.247
70.0,13:10:39.179
74.0,13:10:39.812
71.0,13:10:40.879
72.0,13:10:41.711
73.0,13:10:42.543
77.0,13:10:43.167
76.0,13:10:44.010
77.0,13:10:44.649
77.0,13:10:45.476
76.0,13:10:46.309
74.0,13:10:47.243
73.0,13:10:48.079
76.0,13:10:48.712
73.0,13:10:49.627
74.0,13:10:50.480
74.0,13:10:51.311
77.0,13:10:52.063
75.0,13:10:53.812
78.0,13:10:55.977
79.0,13:10:56.677
81.0,13:10:57.414
79.0,13:10:58.246
73.0,13:10:59.477
75.0,13:11:01.043
72.0,13:11:01.975
73.0,13:11:02.712
78.0,13:11:03.345
75.0,13:11:05.110
77.0,13:11:05.839
80.0,13:11:06.473
83.0,13:11:07.805
87.0,13:11:08.439
87.0,13:11:09.172
90.0,13:11:09.805
92.0,13:11:10.339
92.0,13:11:11.039
85.0,13:11:12.005
73.0,13:11:13.873
71.0,13:11:14.905
76.0,13:11:15.539
71.0,13:11:17.439
77.0,13:11:19.606
80.0,13:11:20.338
85.0,13:11:21.706
80.0,13:11:22.539
78.0,13:11:24.172
82.0,13:11:24.839
77.0,13:11:25.772
76.0,13:11:26.572
75.0,13:11:29.112
75.0,13:11:33.311
75.0,13:11:34.144
79.0,13:11:36.344
74.0,13:11:37.476
73.0,13:11:38.314
74.0,13:11:39.145
72.0,13:11:39.977
71.0,13:11:40.925
78.0,13:11:42.276
76.0,13:11:43.226
78.0,13:11:43.975
78.0,13:11:44.679
77.0,13:11:45.512
81.0,13:11:46.144
75.0,13:11:47.208
73.0,13:11:48.145
72.0,13:11:49.844
79.0,13:11:52.043
75.0,13:11:53.145
78.0,13:11:54.608
76.0,13:11:56.946
79.0,13:11:57.577
74.0,13:11:58.742
73.0,13:11:59.612
73.0,13:12:02.012
78.0,13:12:03.511
76.0,13:12:04.448
75.0,13:12:05.277
76.0,13:12:06.012
75.0,13:12:07.644
73.0,13:12:09.343
77.0,13:12:10.077
73.0,13:12:11.011
73.0,13:12:11.844
75.0,13:12:12.579
80.0,13:12:13.212
78.0,13:12:14.878
78.0,13:12:15.709
85.0,13:12:16.240
80.0,13:12:17.905
82.0,13:12:18.637
83.0,13:12:19.270
82.0,13:12:20.104
80.0,13:12:20.938
81.0,13:12:21.571
71.0,13:12:23.105
74.0,13:12:23.854
78.0,13:12:24.587
91.0,13:12:25.004
93.0,13:12:25.538
88.0,13:12:26.471
89.0,13:12:27.071
89.0,13:12:27.854
86.0,13:12:28.537
80.0,13:12:29.604
77.0,13:12:30.538
79.0,13:12:31.170
74.0,13:12:32.304
73.0,13:12:33.171
74.0,13:12:34.837
73.0,13:12:36.604
76.0,13:12:37.970
81.0,13:12:40.043
81.0,13:12:41.612
77.0,13:12:42.443
78.0,13:12:43.275
77.0,13:12:44.112
73.0,13:12:45.044
74.0,13:12:45.908
80.0,13:12:46.540
76.0,13:12:47.477
78.0,13:12:48.912
85.0,13:12:49.541
78.0,13:12:51.212
76.0,13:12:52.146
74.0,13:12:52.979
79.0,13:12:53.610
73.0,13:12:54.779
73.0,13:12:55.611
74.0,13:12:56.343
73.0,13:12:57.277
74.0,13:12:58.007
76.0,13:12:58.740
80.0,13:12:59.375
86.0,13:13:00.007
81.0,13:13:00.944
80.0,13:13:01.776
75.0,13:13:03.541
78.0,13:13:05.843
74.0,13:13:06.874
75.0,13:13:07.610
82.0,13:13:08.978
76.0,13:13:10.111
77.0,13:13:10.844
79.0,13:13:11.574
79.0,13:13:13.041
82.0,13:13:13.677
79.0,13:13:15.342
76.0,13:13:16.274
79.0,13:13:17.007
73.0,13:13:18.076
73.0,13:13:18.906
82.0,13:13:19.540
72.0,13:13:21.109
76.0,13:13:21.843
78.0,13:13:22.444
82.0,13:13:23.176
81.0,13:13:23.910
80.0,13:13:24.641
74.0,13:13:26.510
72.0,13:13:27.477
