33.71099853515625,13:09:48.442
33.80400085449219,13:09:48.642
33.66699981689453,13:09:48.675
33.7140007019043,13:09:48.776
33.69900131225586,13:09:48.972
33.83399963378906,13:09:49.162
33.821998596191406,13:09:49.211
33.887001037597656,13:09:49.310
33.702999114990234,13:09:49.480
33.72999954223633,13:09:49.709
33.66999816894531,13:09:49.726
33.715999603271484,13:09:49.910
33.770999908447266,13:09:50.110
33.75899887084961,13:09:50.143
33.71799850463867,13:09:50.309
33.80699920654297,13:09:50.376
33.810001373291016,13:09:50.576
33.88199996948242,13:09:50.727
33.80699920654297,13:09:50.843
33.810001373291016,13:09:50.876
33.7760009765625,13:09:51.076
33.689998626708984,13:09:51.275
33.68899917602539,13:09:51.309
33.79399871826172,13:09:51.579
33.73400115966797,13:09:51.609
33.77799987792969,13:09:51.777
33.86899948120117,13:09:51.909
33.80099868774414,13:09:52.109
33.87900161743164,13:09:52.208
33.805999755859375,13:09:52.308
33.845001220703125,13:09:52.341
33.82699966430664,13:09:52.542
33.888999938964844,13:09:52.608
33.810001373291016,13:09:52.842
33.8120002746582,13:09:52.941
33.847999572753906,13:09:53.175
33.827999114990234,13:09:53.178
33.819000244140625,13:09:53.341
33.922000885009766,13:09:53.441
33.86000061035156,13:09:53.574
33.83300018310547,13:09:53.774
33.82099914550781,13:09:53.874
33.85200119018555,13:09:53.975
33.8650016784668,13:09:54.075
33.87099838256836,13:09:54.275
33.8380012512207,13:09:54.375
33.823001861572266,13:09:54.508
33.88800048828125,13:09:54.592
33.91600036621094,13:09:54.808
33.856998443603516,13:09:54.908
33.832000732421875,13:09:55.008
33.82099914550781,13:09:55.242
33.85200119018555,13:09:55.341
33.82899856567383,13:09:55.441
33.85499954223633,13:09:55.541
33.902000427246094,13:09:55.741
33.85100173950195,13:09:55.841
34.00699996948242,13:09:55.974
33.93199920654297,13:09:56.074
33.900001525878906,13:09:56.274
33.88600158691406,13:09:56.375
33.915000915527344,13:09:56.475
33.82099914550781,13:09:56.709
33.816001892089844,13:09:56.909
33.92100143432617,13:09:56.911
33.82400131225586,13:09:57.008
33.78200149536133,13:09:57.208
33.834999084472656,13:09:57.308
33.858001708984375,13:09:57.408
33.867000579833984,13:09:57.525
33.87200164794922,13:09:57.842
33.915000915527344,13:09:58.141
33.9379997253418,13:09:58.574
33.90700149536133,13:09:58.707
33.81800079345703,13:09:58.974
33.92100143432617,13:09:59.025
33.75299835205078,13:09:59.208
33.750999450683594,13:09:59.408
33.92300033569336,13:09:59.608
33.895999908447266,13:09:59.675
33.9900016784668,13:09:59.874
33.854000091552734,13:10:00.042
33.84000015258789,13:10:00.242
33.75400161743164,13:10:00.442
33.858001708984375,13:10:00.508
33.86800003051758,13:10:00.675
33.87200164794922,13:10:00.875
33.874000549316406,13:10:00.908
33.8390007019043,13:10:01.074
33.85900115966797,13:10:01.175
33.90399932861328,13:10:01.408
33.85200119018555,13:10:01.442
34.00699996948242,13:10:01.608
33.96799850463867,13:10:01.642
33.986000061035156,13:10:01.842
33.95800018310547,13:10:02.008
33.9109992980957,13:10:02.142
34.03200149536133,13:10:02.341
33.880001068115234,13:10:02.541
33.9119987487793,13:10:02.641
33.87699890136719,13:10:02.974
33.875999450683594,13:10:03.107
33.9109992980957,13:10:03.275
33.92599868774414,13:10:03.375
33.96799850463867,13:10:03.377
33.986000061035156,13:10:03.708
33.92300033569336,13:10:03.710
33.930999755859375,13:10:03.908
33.89899826049805,13:10:03.911
33.92100143432617,13:10:04.141
33.965999603271484,13:10:04.308
33.95000076293945,13:10:04.341
33.94300079345703,13:10:04.543
33.90399932861328,13:10:04.741
33.85200119018555,13:10:04.744
33.79399871826172,13:10:04.874
33.84000015258789,13:10:05.142
33.86000061035156,13:10:05.144
33.86800003051758,13:10:05.375
33.87200164794922,13:10:05.575
33.874000549316406,13:10:05.577
33.8390007019043,13:10:05.775
33.89500045776367,13:10:05.778
33.88399887084961,13:10:06.008
33.91400146484375,13:10:06.209
33.926998138427734,13:10:06.212
33.89799880981445,13:10:06.408
33.95600128173828,13:10:06.608
33.98099899291992,13:10:06.610
33.95600128173828,13:10:06.741
33.98099899291992,13:10:07.042
33.92100143432617,13:10:07.044
33.965999603271484,13:10:07.241
33.91400146484375,13:10:07.244
33.99800109863281,13:10:07.474
33.893001556396484,13:10:07.541
33.917999267578125,13:10:07.674
33.92900085449219,13:10:07.874
33.96900177001953,13:10:08.074
33.98699951171875,13:10:08.076
33.92300033569336,13:10:08.274
33.930999755859375,13:10:08.374
33.92100143432617,13:10:08.707
33.90399932861328,13:10:08.907
33.902000427246094,13:10:09.341
34.03200149536133,13:10:09.542
33.94300079345703,13:10:09.742
34.005001068115234,13:10:09.975
34.0369987487793,13:10:10.175
33.983001708984375,13:10:10.475
34.02799987792969,13:10:10.675
33.98500061035156,13:10:10.908
34.016998291015625,13:10:11.208
33.9370002746582,13:10:11.308
33.902000427246094,13:10:11.442
33.957000732421875,13:10:11.641
33.94599914550781,13:10:11.741
33.941001892089844,13:10:11.841
34.04499816894531,13:10:12.041
34.02000045776367,13:10:12.141
34.00899887084961,13:10:12.241
33.856998443603516,13:10:12.675
33.9739990234375,13:10:12.774
33.98899841308594,13:10:12.874
33.92399978637695,13:10:13.108
34.00600051879883,13:10:13.308
33.93199920654297,13:10:13.509
34.00600051879883,13:10:13.708
34.01599884033203,13:10:13.842
34.042999267578125,13:10:14.042
34.018001556396484,13:10:14.044
34.11399841308594,13:10:14.277
33.979000091552734,13:10:14.442
33.99100112915039,13:10:14.475
33.99599838256836,13:10:14.675
33.99800109863281,13:10:14.875
33.928001403808594,13:10:14.878
34.00400161743164,13:10:15.075
33.965999603271484,13:10:15.077
34.020999908447266,13:10:15.307
34.00899887084961,13:10:15.508
34.03900146484375,13:10:15.511
34.016998291015625,13:10:15.741
34.042999267578125,13:10:15.907
34.0890007019043,13:10:15.940
34.07400131225586,13:10:16.112
34.06800079345703,13:10:16.328
33.95800018310547,13:10:16.379
33.946998596191406,13:10:16.547
34.04800033569336,13:10:16.564
33.98500061035156,13:10:16.782
33.887001037597656,13:10:16.879
33.95100021362305,13:10:16.959
33.94300079345703,13:10:17.186
34.01100158691406,13:10:17.381
34.040000915527344,13:10:17.393
33.981998443603516,13:10:17.579
34.0989990234375,13:10:17.712
34.11399841308594,13:10:17.914
34.15599822998047,13:10:17.922
34.03200149536133,13:10:18.216
34.013999938964844,13:10:18.222
34.04100036621094,13:10:18.414
34.053001403808594,13:10:18.447
34.09400177001953,13:10:18.655
34.11199951171875,13:10:18.848
34.04800033569336,13:10:18.980
34.055999755859375,13:10:19.045
34.095001220703125,13:10:19.147
34.00600051879883,13:10:19.280
33.96699905395508,13:10:19.446
33.986000061035156,13:10:19.564
34.064998626708984,13:10:19.679
34.02799987792969,13:10:19.781
34.012001037597656,13:10:19.980
34.07600021362305,13:10:20.078
34.06800079345703,13:10:20.213
34.17100143432617,13:10:20.312
34.11000061035156,13:10:20.496
34.012001037597656,13:10:20.615
34.04100036621094,13:10:20.713
33.981998443603516,13:10:20.911
34.0989990234375,13:10:21.028
34.077999114990234,13:10:21.149
34.069000244140625,13:10:21.243
33.994998931884766,13:10:21.445
34.104000091552734,13:10:21.547
34.1870002746582,13:10:21.662
34.1870002746582,13:10:21.746
34.152000427246094,13:10:21.977
34.10100173950195,13:10:22.082
34.007999420166016,13:10:22.179
34.11000061035156,13:10:22.378
34.08300018310547,13:10:22.516
34.141998291015625,13:10:22.615
34.167999267578125,13:10:22.714
34.073001861572266,13:10:22.896
34.17300033569336,13:10:23.010
34.180999755859375,13:10:23.113
34.077999114990234,13:10:23.215
34.069000244140625,13:10:23.415
34.064998626708984,13:10:23.544
34.0989990234375,13:10:23.632
34.11399841308594,13:10:23.844
34.191001892089844,13:10:23.962
34.11800003051758,13:10:24.048
34.15700149536133,13:10:24.282
34.17499923706055,13:10:24.381
34.18199920654297,13:10:24.480
34.191001892089844,13:10:24.780
34.07600021362305,13:10:24.995
34.03300094604492,13:10:25.215
34.18000030517578,13:10:25.648
34.099998474121094,13:10:25.847
34.12099838256836,13:10:26.280
34.10900115966797,13:10:26.680
33.959999084472656,13:10:26.897
34.018001556396484,13:10:27.082
34.13999938964844,13:10:27.313
34.16400146484375,13:10:27.712
34.176998138427734,13:10:27.815
34.18299865722656,13:10:27.944
34.07899856567383,13:10:28.148
34.14699935913086,13:10:28.345
34.055999755859375,13:10:28.747
33.98899841308594,13:10:28.860
34.10200119018555,13:10:29.321
34.07899856567383,13:10:29.329
34.14099884033203,13:10:29.339
34.13199996948242,13:10:29.378
34.19900131225586,13:10:29.533
34.08599853515625,13:10:29.716
34.073001861572266,13:10:29.901
34.10200119018555,13:10:29.946
34.08000183105469,13:10:30.112
34.06999969482422,13:10:30.146
34.137001037597656,13:10:30.352
34.165000915527344,13:10:30.545
34.143001556396484,13:10:30.549
34.132999420166016,13:10:30.782
34.05699920654297,13:10:30.945
34.13100051879883,13:10:30.978
34.05699920654297,13:10:31.178
34.060001373291016,13:10:31.379
34.09700012207031,13:10:31.397
34.14799880981445,13:10:31.578
34.1349983215332,13:10:31.614
34.20000076293945,13:10:31.824
34.15800094604492,13:10:31.981
34.17499923706055,13:10:32.012
34.18199920654297,13:10:32.221
